,Category,File name,Path
128,discomfort,discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch1_speed0.9_noise0.03.wav,./Augcopy2/discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch1_speed0.9_noise0.03.wav
129,discomfort,discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch1_speed1.1_noise0.01.wav,./Augcopy2/discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch1_speed1.1_noise0.01.wav
130,discomfort,discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch1_speed1.1_noise0.02.wav,./Augcopy2/discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch1_speed1.1_noise0.02.wav
131,discomfort,discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch1_speed1.1_noise0.03.wav,./Augcopy2/discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch1_speed1.1_noise0.03.wav
132,discomfort,discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch-1_speed0.9_noise0.01.wav,./Augcopy2/discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch-1_speed0.9_noise0.01.wav
133,discomfort,discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch-1_speed0.9_noise0.02.wav,./Augcopy2/discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch-1_speed0.9_noise0.02.wav
134,discomfort,discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch-1_speed0.9_noise0.03.wav,./Augcopy2/discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch-1_speed0.9_noise0.03.wav
135,discomfort,discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch-1_speed1.1_noise0.01.wav,./Augcopy2/discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch-1_speed1.1_noise0.01.wav
136,discomfort,discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch-1_speed1.1_noise0.02.wav,./Augcopy2/discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch-1_speed1.1_noise0.02.wav
137,discomfort,discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch-1_speed1.1_noise0.03.wav,./Augcopy2/discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch-1_speed1.1_noise0.03.wav
138,discomfort,discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch2_speed0.9_noise0.01.wav,./Augcopy2/discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch2_speed0.9_noise0.01.wav
139,discomfort,discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch2_speed0.9_noise0.02.wav,./Augcopy2/discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch2_speed0.9_noise0.02.wav
140,discomfort,discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch2_speed0.9_noise0.03.wav,./Augcopy2/discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch2_speed0.9_noise0.03.wav
141,discomfort,discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch2_speed1.1_noise0.01.wav,./Augcopy2/discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch2_speed1.1_noise0.01.wav
142,discomfort,discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch2_speed1.1_noise0.02.wav,./Augcopy2/discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch2_speed1.1_noise0.02.wav
143,discomfort,discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch2_speed1.1_noise0.03.wav,./Augcopy2/discomfortf258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_pitch2_speed1.1_noise0.03.wav
144,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-2_speed0.9_noise0.01.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-2_speed0.9_noise0.01.wav
145,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-2_speed0.9_noise0.02.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-2_speed0.9_noise0.02.wav
146,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-2_speed0.9_noise0.03.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-2_speed0.9_noise0.03.wav
147,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-2_speed1.1_noise0.01.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-2_speed1.1_noise0.01.wav
148,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-2_speed1.1_noise0.02.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-2_speed1.1_noise0.02.wav
149,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-2_speed1.1_noise0.03.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-2_speed1.1_noise0.03.wav
150,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch1_speed0.9_noise0.01.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch1_speed0.9_noise0.01.wav
151,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch1_speed0.9_noise0.02.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch1_speed0.9_noise0.02.wav
152,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch1_speed0.9_noise0.03.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch1_speed0.9_noise0.03.wav
153,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch1_speed1.1_noise0.01.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch1_speed1.1_noise0.01.wav
154,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch1_speed1.1_noise0.02.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch1_speed1.1_noise0.02.wav
155,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch1_speed1.1_noise0.03.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch1_speed1.1_noise0.03.wav
156,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-1_speed0.9_noise0.01.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-1_speed0.9_noise0.01.wav
157,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-1_speed0.9_noise0.02.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-1_speed0.9_noise0.02.wav
158,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-1_speed0.9_noise0.03.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-1_speed0.9_noise0.03.wav
159,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-1_speed1.1_noise0.01.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-1_speed1.1_noise0.01.wav
160,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-1_speed1.1_noise0.02.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-1_speed1.1_noise0.02.wav
161,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-1_speed1.1_noise0.03.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch-1_speed1.1_noise0.03.wav
162,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch2_speed0.9_noise0.01.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch2_speed0.9_noise0.01.wav
163,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch2_speed0.9_noise0.02.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch2_speed0.9_noise0.02.wav
164,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch2_speed0.9_noise0.03.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch2_speed0.9_noise0.03.wav
165,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch2_speed1.1_noise0.01.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch2_speed1.1_noise0.01.wav
166,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch2_speed1.1_noise0.02.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch2_speed1.1_noise0.02.wav
167,discomfort,discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch2_speed1.1_noise0.03.wav,./Augcopy2/discomfort79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_pitch2_speed1.1_noise0.03.wav
168,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-2_speed0.9_noise0.01.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-2_speed0.9_noise0.01.wav
169,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-2_speed0.9_noise0.02.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-2_speed0.9_noise0.02.wav
170,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-2_speed0.9_noise0.03.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-2_speed0.9_noise0.03.wav
171,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-2_speed1.1_noise0.01.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-2_speed1.1_noise0.01.wav
172,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-2_speed1.1_noise0.02.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-2_speed1.1_noise0.02.wav
173,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-2_speed1.1_noise0.03.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-2_speed1.1_noise0.03.wav
174,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch1_speed0.9_noise0.01.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch1_speed0.9_noise0.01.wav
175,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch1_speed0.9_noise0.02.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch1_speed0.9_noise0.02.wav
176,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch1_speed0.9_noise0.03.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch1_speed0.9_noise0.03.wav
177,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch1_speed1.1_noise0.01.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch1_speed1.1_noise0.01.wav
178,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch1_speed1.1_noise0.02.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch1_speed1.1_noise0.02.wav
179,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch1_speed1.1_noise0.03.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch1_speed1.1_noise0.03.wav
180,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-1_speed0.9_noise0.01.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-1_speed0.9_noise0.01.wav
181,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-1_speed0.9_noise0.02.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-1_speed0.9_noise0.02.wav
182,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-1_speed0.9_noise0.03.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-1_speed0.9_noise0.03.wav
183,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-1_speed1.1_noise0.01.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-1_speed1.1_noise0.01.wav
184,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-1_speed1.1_noise0.02.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-1_speed1.1_noise0.02.wav
185,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-1_speed1.1_noise0.03.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch-1_speed1.1_noise0.03.wav
186,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch2_speed0.9_noise0.01.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch2_speed0.9_noise0.01.wav
187,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch2_speed0.9_noise0.02.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch2_speed0.9_noise0.02.wav
188,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch2_speed0.9_noise0.03.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch2_speed0.9_noise0.03.wav
189,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch2_speed1.1_noise0.01.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch2_speed1.1_noise0.01.wav
190,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch2_speed1.1_noise0.02.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch2_speed1.1_noise0.02.wav
191,discomfort,discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch2_speed1.1_noise0.03.wav,./Augcopy2/discomfort999bf14b-e417-4b44-b746-9253f81efe38-1430845018393-1.7-m-26-ch_pitch2_speed1.1_noise0.03.wav
192,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-2_speed0.9_noise0.01.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-2_speed0.9_noise0.01.wav
193,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-2_speed0.9_noise0.02.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-2_speed0.9_noise0.02.wav
194,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-2_speed0.9_noise0.03.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-2_speed0.9_noise0.03.wav
195,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-2_speed1.1_noise0.01.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-2_speed1.1_noise0.01.wav
196,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-2_speed1.1_noise0.02.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-2_speed1.1_noise0.02.wav
197,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-2_speed1.1_noise0.03.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-2_speed1.1_noise0.03.wav
198,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch1_speed0.9_noise0.01.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch1_speed0.9_noise0.01.wav
199,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch1_speed0.9_noise0.02.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch1_speed0.9_noise0.02.wav
200,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch1_speed0.9_noise0.03.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch1_speed0.9_noise0.03.wav
201,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch1_speed1.1_noise0.01.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch1_speed1.1_noise0.01.wav
202,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch1_speed1.1_noise0.02.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch1_speed1.1_noise0.02.wav
203,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch1_speed1.1_noise0.03.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch1_speed1.1_noise0.03.wav
204,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-1_speed0.9_noise0.01.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-1_speed0.9_noise0.01.wav
205,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-1_speed0.9_noise0.02.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-1_speed0.9_noise0.02.wav
206,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-1_speed0.9_noise0.03.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-1_speed0.9_noise0.03.wav
207,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-1_speed1.1_noise0.01.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-1_speed1.1_noise0.01.wav
208,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-1_speed1.1_noise0.02.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-1_speed1.1_noise0.02.wav
209,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-1_speed1.1_noise0.03.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch-1_speed1.1_noise0.03.wav
210,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch2_speed0.9_noise0.01.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch2_speed0.9_noise0.01.wav
211,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch2_speed0.9_noise0.02.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch2_speed0.9_noise0.02.wav
212,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch2_speed0.9_noise0.03.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch2_speed0.9_noise0.03.wav
213,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch2_speed1.1_noise0.01.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch2_speed1.1_noise0.01.wav
214,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch2_speed1.1_noise0.02.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch2_speed1.1_noise0.02.wav
215,discomfort,discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch2_speed1.1_noise0.03.wav,./Augcopy2/discomfort665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_pitch2_speed1.1_noise0.03.wav
216,discomfort,discomfort1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc_pitch-2_speed0.9_noise0.01.wav,./Augcopy2/discomfort1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc_pitch-2_speed0.9_noise0.01.wav
217,discomfort,discomfort1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc_pitch-2_speed0.9_noise0.02.wav,./Augcopy2/discomfort1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc_pitch-2_speed0.9_noise0.02.wav
218,discomfort,discomfort1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc_pitch-2_speed0.9_noise0.03.wav,./Augcopy2/discomfort1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc_pitch-2_speed0.9_noise0.03.wav
219,discomfort,discomfort1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc_pitch-2_speed1.1_noise0.01.wav,./Augcopy2/discomfort1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc_pitch-2_speed1.1_noise0.01.wav
220,discomfort,discomfort1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc_pitch-2_speed1.1_noise0.02.wav,./Augcopy2/discomfort1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc_pitch-2_speed1.1_noise0.02.wav
