,Category,File name,Path,duration,rmsmean,rmsstd,zcr_mean,zcr_std,f0_mean,f0_std,mfcc mean 1,mfcc std 1,mfcc mean 2,mfcc std 2,mfcc mean 3,mfcc std 3,mfcc mean 4,mfcc std 4,mfcc mean 5,mfcc std 5,mfcc mean 6,mfcc std 6,mfcc mean 7,mfcc std 7,mfcc mean 8,mfcc std 8,mfcc mean 9,mfcc std 9,mfcc mean 10,mfcc std 10,mfcc mean 11,mfcc std 11,mfcc mean 12,mfcc std 12,mfcc mean 13,mfcc std 13
317,hungry,31e785de-b0c9-464f-88e2-bd8f1dd5cda4-1433403682898-1.7-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\31e785de-b0c9-464f-88e2-bd8f1dd5cda4-1433403682898-1.7-m-04-hu.wav,6.78,0.11552067846059799,0.1132868304848671,0.2852852299528302,0.1409781207293074,208.47363933650362,82.9889149273085,-242.8542,153.789,-5.900174,55.205597,-25.174734,33.32335,4.206916,16.484436,-21.013075,22.391855,-5.8323536,10.474597,-13.571582,14.864546,-0.83599585,15.296194,2.891095,14.330891,5.1453257,14.84093,-12.695971,15.694005,-8.824071,11.067357,-4.9872055,10.90145
318,hungry,4CD5903D-E2CE-401E-B898-D873C763F44B-1430727653-1.0-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\4CD5903D-E2CE-401E-B898-D873C763F44B-1430727653-1.0-m-26-hu.wav,7.0,0.019966965541243553,0.01884354278445244,0.27761896306818185,0.08917038334634694,184.79045514202332,78.53784378861886,-313.7537,121.668,15.479236,37.719208,-35.663605,22.994347,-11.474768,23.854948,9.735763,14.847702,-3.0251021,12.031714,-18.67776,12.660982,-10.499561,11.627084,-14.622909,8.631943,-2.9534967,10.938929,-13.223898,8.934616,0.8250093,10.859998,-11.892364,10.916367
319,hungry,177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736358754-1.7-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736358754-1.7-f-26-hu.wav,6.92,0.1254618763923645,0.15238380432128906,0.2801928038990826,0.08788190204630422,208.3209653117355,68.66798158156492,-178.60765,128.59793,35.29051,24.890425,-69.04634,41.662804,-12.224836,14.193017,-39.060745,17.546667,2.9742193,12.773355,-14.113009,10.56846,-9.131919,9.46237,-8.593372,12.961619,-2.8529007,11.306617,-3.6113694,15.155471,9.751242,18.894081,-2.5458484,15.521064
320,hungry,8b1faa77-e3ac-48af-bf2a-58aadebefcba-1436798541805-1.7-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\8b1faa77-e3ac-48af-bf2a-58aadebefcba-1436798541805-1.7-m-04-hu.wav,6.74,0.025479642674326897,0.06035705283284187,0.2605625368514151,0.07031762847660392,127.22442492110294,63.21166064352143,-400.13443,125.893486,29.989925,23.754715,-12.164766,30.897509,-8.082112,20.70009,2.6226585,12.027727,13.354231,10.5882015,-13.367183,13.222194,-4.6119485,5.212561,-8.411047,9.343908,0.100015424,6.68221,-9.2093725,9.979898,-7.196852,5.1800876,-4.713375,9.50131
321,tired,d6cda191-4962-4308-9a36-46d5648a95ed-1431587887997-1.7-m-04-ti.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\tired\d6cda191-4962-4308-9a36-46d5648a95ed-1431587887997-1.7-m-04-ti.wav,6.82,0.09197334945201874,0.1263802945613861,0.37799357476635514,0.07717826939947035,187.83004733953135,73.98883041678332,-299.7658,166.0691,-22.056196,38.484016,-54.869995,47.503036,-10.684994,20.410303,-13.612977,16.800062,14.929639,10.578199,-4.8683667,9.056415,-1.0047013,11.358373,-11.420479,11.010737,-1.643564,6.522129,-0.55270916,10.7218685,8.838273,14.637673,-1.5352062,15.01795
322,hungry,3BF71DAF-2A9E-4355-89D3-41AC37E94083-1437281306-1.1-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\3BF71DAF-2A9E-4355-89D3-41AC37E94083-1437281306-1.1-f-26-hu.wav,7.0,0.009613675065338612,0.00978834182024002,0.2559881036931818,0.07560814252655536,190.3699558048809,70.59928921281268,-330.82828,55.44352,32.88869,17.430506,-7.4664273,12.95716,-7.5238576,14.2754545,-29.49013,18.730843,10.429112,13.387196,-25.674639,8.042356,-12.931184,6.6618505,-19.5148,5.856435,-20.835262,7.1688995,-10.345391,7.3624735,-8.87415,7.130933,-9.986422,10.877602
323,hungry,3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053594259-1.7-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053594259-1.7-m-26-hu.wav,6.74,0.03656556084752083,0.025319917127490044,0.19820994251179244,0.0676143139994787,205.34057198470063,56.5871076136731,-224.68414,133.84639,47.726402,27.118597,-38.75013,22.82102,-24.27387,15.550386,-17.967047,8.880187,24.108091,9.481719,-27.20856,10.44497,0.59791267,8.531984,-26.618511,9.762304,-13.266092,9.339243,-8.861053,13.625038,0.5451707,12.657258,-2.250161,12.629582
324,hungry,a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016779981-1.7-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016779981-1.7-m-26-hu.wav,6.94,0.09809370338916779,0.09797049313783646,0.20636378297018348,0.08159791736655812,173.23684029754253,60.50194480441673,-164.49663,98.767944,62.427963,51.233063,-28.554228,36.54292,5.95865,11.913668,-11.641697,13.044265,13.597128,12.6381645,-20.676403,9.38404,-10.00298,11.165175,-21.537186,7.3943715,-12.485754,7.8730817,-11.938758,10.781887,4.807299,16.462635,-11.185481,14.960968
325,hungry,3941D08C-5A97-48A4-8830-091D878137F6-1430099813-1.0-m-72-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\3941D08C-5A97-48A4-8830-091D878137F6-1430099813-1.0-m-72-hu.wav,7.0,0.19046363234519958,0.12046483904123306,0.2998135653409091,0.08337758604851228,217.86899150070806,68.06163135288784,-108.73915,113.160255,1.2490904,26.629251,-38.241478,19.422089,-20.783285,29.808537,-8.850808,17.115353,10.215638,15.829515,-5.1532226,10.928287,1.1126156,11.519588,-16.416124,10.412572,0.6364141,10.157527,3.0229168,13.738137,15.54619,16.782045,9.887643,13.894923
326,hungry,2EE636FB-BD76-4118-A0EF-82FAFC32301F-1436586600-1.1-f-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\2EE636FB-BD76-4118-A0EF-82FAFC32301F-1436586600-1.1-f-04-hu.wav,7.0,0.04522465541958809,0.03264668211340904,0.1736017400568182,0.043085248781334476,183.41536914073671,74.62204029162768,-182.68982,40.055656,44.68712,15.002065,-17.232162,18.274132,-11.652228,8.956609,-40.89155,7.4695506,-17.61228,12.943623,-24.069155,11.613861,-22.646223,4.617839,-24.129568,7.849716,-14.406198,6.0452247,-10.472404,8.872192,-6.4449844,8.488958,-0.634136,12.590881
327,hungry,f896b69d-6241-4b51-9c45-0d628bc827c1-1430090274181-1.7-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\f896b69d-6241-4b51-9c45-0d628bc827c1-1430090274181-1.7-m-04-hu.wav,6.9,0.057840410619974136,0.08468204736709595,0.082275390625,0.031627668772680716,166.6142939571322,67.22387650270117,-343.58673,106.338974,100.63929,38.69482,16.605309,34.445312,6.7358646,20.574196,-22.366282,29.418482,-9.332508,13.532286,-14.906903,10.222701,-13.7079935,9.775347,-8.599105,10.5110855,-4.2558804,11.569268,-5.596619,15.619498,-8.3281765,11.720068,-11.277669,10.716821
328,hungry,11417AC2-DCC9-48CD-8177-CA8665E51B2F-1436881489-1.1-m-48-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\11417AC2-DCC9-48CD-8177-CA8665E51B2F-1436881489-1.1-m-48-hu.wav,7.0,0.03283971548080444,0.015049856156110764,0.33272372159090907,0.10263300582402363,186.11949009886624,62.13448510972438,-168.73361,56.836193,15.788875,29.625847,-10.1664295,16.226564,-16.660263,9.514874,-16.367975,9.759086,4.2317805,7.8698645,-25.543583,7.7369947,-11.638591,8.132425,-13.677718,10.681584,-14.051446,8.218683,-15.581618,15.385888,1.231457,16.856636,-8.514439,12.29724
329,hungry,C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548250-1.0-f-48-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548250-1.0-f-48-hu.wav,7.0,0.059648483991622925,0.037086427211761475,0.2080477627840909,0.06591373131299981,199.335974024598,57.615859069129556,-163.86479,92.34633,30.716513,25.06364,-35.623123,22.251928,-19.857069,16.968884,-22.454777,15.28657,-14.727856,13.794421,-20.748808,10.353742,-13.005493,13.282704,-15.484729,13.847733,-9.261428,12.448266,-11.293884,13.383386,-0.5004047,18.493694,1.1853095,15.927546
330,hungry,e37c323c-0edb-4942-be47-3cc0b2de00a1-1434392919844-1.7-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\e37c323c-0edb-4942-be47-3cc0b2de00a1-1434392919844-1.7-f-26-hu.wav,6.88,0.01629759930074215,0.019118379801511765,0.2482593677662037,0.11588094511033482,169.52916317301495,63.183101202819486,-359.56186,94.567604,45.50424,30.511667,-13.307989,20.9401,-6.782111,20.036175,-30.194328,20.739912,7.4489126,11.127074,-11.6496725,12.086469,-3.533244,9.6602545,-12.002851,9.565641,-6.9990206,7.306071,-15.091498,9.763338,-4.4667063,10.419269,-3.808733,13.957847
331,hungry,e36730a9-d62b-4752-856f-b42feb1585df-1429975817524-1.7-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\e36730a9-d62b-4752-856f-b42feb1585df-1429975817524-1.7-m-04-hu.wav,6.76,0.033254511654376984,0.062236689031124115,0.2586048054245283,0.08645857832538309,204.11529140638865,67.96365173662211,-349.4041,93.84922,21.863583,17.11011,-55.01545,25.176096,-10.495442,11.321212,-26.76677,17.768167,3.862102,16.51996,-8.580983,17.416857,-1.7716537,12.94562,-14.27209,8.611174,-3.0368726,14.110135,1.1661621,15.518952,3.3538835,11.697462,-5.3178234,13.0741005
332,hungry,818A32F4-D5D8-426C-B88C-81A8154AC81A-1430093571-1.0-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\818A32F4-D5D8-426C-B88C-81A8154AC81A-1430093571-1.0-m-26-hu.wav,7.0,0.15278907120227814,0.10466507077217102,0.26663263494318185,0.05779976959179319,202.0663539604169,54.02248057625712,-108.17661,81.68946,18.55435,34.980923,-22.427235,26.348766,-15.38503,27.313217,-9.8538685,14.788229,12.487046,16.825819,-19.690596,11.60867,-2.9037983,10.419975,-18.157637,14.332563,-6.152157,19.566938,2.2534482,22.370493,7.786134,23.931845,-1.7795337,21.68279
333,hungry,80f5ab0a-16c1-4738-9209-fbdae52ff769-1430140636917-1.7-f-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\80f5ab0a-16c1-4738-9209-fbdae52ff769-1430140636917-1.7-f-04-hu.wav,6.9,0.044594500213861465,0.04678395017981529,0.2570845992476852,0.1347316712745646,199.51526679947963,68.78479091573418,-261.86252,163.75507,23.829329,48.911076,-49.50639,46.139732,12.556618,22.09985,-41.679806,17.239521,1.4949172,13.235813,-33.23269,14.689818,-5.5205364,11.211068,-15.361421,8.210702,-2.6011186,10.02191,-6.354074,9.618788,3.7255945,10.54539,-6.5470705,13.203323
334,hungry,a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016745385-1.7-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016745385-1.7-m-04-hu.wav,6.86,0.16793937981128693,0.1592247188091278,0.25675003616898145,0.14851117049623455,178.3819928898905,71.82475864198365,-120.876114,85.51581,53.881466,61.296562,-25.933672,32.99056,16.30948,22.882212,-17.61217,12.898379,13.545575,12.732761,-29.292164,10.647393,-7.447062,14.509298,-22.944496,8.619098,-11.067784,9.353569,-10.218414,10.042583,1.3994532,20.082056,-3.951209,16.958998
335,hungry,96986c8b-9988-4c37-a0f8-e7c4269cc3ac-1431719845836-1.7-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\96986c8b-9988-4c37-a0f8-e7c4269cc3ac-1431719845836-1.7-m-26-hu.wav,6.72,0.08611685037612915,0.06714052706956863,0.20271963443396226,0.051183097614102856,196.6052627992768,71.93520670152337,-205.15135,102.26331,58.432545,32.23097,-68.499916,30.25627,-25.734953,18.692474,-11.585753,17.741873,-6.0479755,14.373702,-3.4306319,13.240654,0.24675505,10.810084,-13.372953,13.893399,-3.3918939,20.038471,-4.0019164,17.736738,6.004555,24.292738,-0.71332556,23.596188
336,hungry,7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232157-1.0-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232157-1.0-f-26-hu.wav,7.0,0.043006781488657,0.08002299815416336,0.27866654829545456,0.059735282696550464,179.03257042511882,63.40264190796126,-301.49026,139.44724,15.4445095,32.158184,-37.75732,21.26091,-2.37635,18.012575,-17.089113,11.08626,-12.163563,16.421747,-15.084277,12.842188,-3.3736358,14.521549,-15.75839,11.639735,-5.005715,9.400664,-2.9970639,10.283327,3.1862721,11.782506,-2.0628054,11.542378
337,hungry,2a0e6a88-b049-4f46-a3d6-d73ffae470d5-1430770161530-1.7-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\2a0e6a88-b049-4f46-a3d6-d73ffae470d5-1430770161530-1.7-m-04-hu.wav,6.94,0.09021855890750885,0.08301834762096405,0.23073304902522937,0.11169110224065996,173.9374376239659,60.266361575221325,-177.63885,139.15007,36.55755,42.302837,-34.35252,24.131615,-8.5957575,19.039684,-26.731106,22.306276,-3.5245476,15.969585,-3.3582182,12.023024,-13.166041,12.227116,-17.096935,9.007198,-11.756528,8.208366,-9.913955,11.791338,-0.27077776,18.297602,1.6385857,18.870022
338,hungry,7b23d26e-6f97-4e8b-b520-a9fdde21ee91-1432275312750-1.7-m-48-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\7b23d26e-6f97-4e8b-b520-a9fdde21ee91-1432275312750-1.7-m-48-hu.wav,6.94,0.20173972845077515,0.11599158495664597,0.26547717173165136,0.11786923218854378,204.20398997810614,64.47410970860336,-114.573326,116.87929,23.118074,64.5007,-62.047775,38.185642,7.7084765,15.799031,-35.355366,20.016373,-5.536773,15.96505,-11.175718,16.544035,-0.89406174,17.769823,-19.8117,13.5854,2.985866,12.539141,-4.7693415,14.6519165,-0.4216291,14.410654,3.1331723,18.573755
339,hungry,efd13da0-d40e-48bc-b14e-dee28af4d3c6-1430728179252-1.7-m-22-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\efd13da0-d40e-48bc-b14e-dee28af4d3c6-1430728179252-1.7-m-22-hu.wav,6.9,0.09764137119054794,0.09027812629938126,0.1847873263888889,0.10669989844176164,231.787570516777,74.18638451147623,-269.69022,148.03737,42.602562,53.46831,-25.763723,42.474827,11.931282,16.244883,-34.132828,22.873579,-11.77867,17.06989,-23.492714,18.271439,0.25454673,21.232374,-14.9009905,20.140781,-7.172068,17.88768,-14.235807,18.94683,-7.4812984,12.190412,-6.0161357,15.162109
340,hungry,6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370278-1.1-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370278-1.1-m-04-hu.wav,7.0,0.11446589231491089,0.06472676992416382,0.1390047940340909,0.06651683495645823,188.06225788948746,41.22538756962584,-208.16147,76.541016,51.241356,26.421545,-34.693714,13.468689,-3.8120172,10.964461,-43.13982,12.92248,-41.96601,13.552015,-18.300522,11.103118,-6.8909903,8.820845,-35.445538,10.858139,4.894797,13.497917,-5.3722763,8.483216,1.510355,11.967211,9.033311,15.200883
341,hungry,090C15A8-5406-4EA5-97A3-81F6527227C0-1430147582-1.0-m-72-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\090C15A8-5406-4EA5-97A3-81F6527227C0-1430147582-1.0-m-72-hu.wav,7.0,0.02095124125480652,0.015301193110644817,0.17657581676136364,0.05422104341068957,222.10718522501838,67.3687845103222,-303.32117,84.72609,40.760048,18.749086,-34.760426,21.73833,-11.1804285,13.904934,-27.8606,14.091452,-32.314888,9.993468,-14.862461,9.531407,-5.505243,13.993028,-15.22196,12.323306,-2.494498,13.055454,-24.398708,8.3161955,-6.1555696,9.484688,-7.622798,14.096861
342,hungry,7B924575-21FC-462A-969E-BABB46D1CBF5-1430055234-1.0-f-72-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\7B924575-21FC-462A-969E-BABB46D1CBF5-1430055234-1.0-f-72-hu.wav,7.0,0.02696734108030796,0.030745645985007286,0.27574573863636365,0.08729005643358065,200.00508559189905,60.54931282515154,-286.04523,123.01714,16.827404,27.323618,-31.567764,24.658703,-0.1901296,15.548926,-16.840776,13.664776,-9.351311,7.5692854,-22.226875,11.377202,-18.879183,10.1656475,0.32396013,13.273937,3.6885035,14.440253,-11.833799,13.601703,-7.331191,10.2135725,-8.022856,14.241269
343,discomfort,64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430059012473-1.7-m-72-dc.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\discomfort\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430059012473-1.7-m-72-dc.wav,6.68,0.35625720024108887,0.20406223833560944,0.2903134300595238,0.06785702175553429,227.34486678834742,64.04391331361522,-78.562515,87.46728,-9.548762,33.433025,-70.95144,33.40233,-1.1109014,22.411598,-16.634151,16.402792,8.628814,12.111791,-21.436493,11.488442,-6.688371,13.870709,-0.06268527,17.138882,-0.7181363,18.366495,4.4430704,19.03371,-5.9970803,22.008017,-10.875304,20.118982
344,hungry,92d08bbe-553f-4844-85b1-15d572f06ea2-1436873183951-1.7-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\92d08bbe-553f-4844-85b1-15d572f06ea2-1436873183951-1.7-m-04-hu.wav,6.78,0.1588251292705536,0.10983677953481674,0.22086434994103774,0.10113114264530548,205.35029665080077,67.60550546800496,-113.835304,119.94242,36.915974,45.69782,-49.566097,39.064972,11.232867,21.410425,-28.420883,22.011486,5.477336,16.873898,-13.847568,12.173586,-4.392952,10.993012,-2.3534956,14.972401,-1.0957094,15.186494,-2.2230575,16.052135,-0.65909225,15.924612,-7.921062,15.143896
345,hungry,02c3b725-26e4-4a2c-9336-04ddc58836d9-1430726196216-1.7-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\02c3b725-26e4-4a2c-9336-04ddc58836d9-1430726196216-1.7-m-04-hu.wav,6.94,0.0008510592742823064,0.0006864379392936826,0.25793345040137616,0.08184155653367806,183.22808863795638,85.60412788051451,-568.07404,73.69398,44.37585,30.65626,-9.3595085,21.396738,-16.585304,17.317806,-16.919514,14.470802,0.035900142,12.8957615,-7.7623057,8.586133,-7.1911826,11.0720825,-5.200638,9.294104,-0.6672561,7.8005443,-6.5068645,8.280892,-7.154637,10.199424,-12.922104,9.028651
346,discomfort,discomfortae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_pitch-2.wav,./Aug/discomfortae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_pitch-2.wav,6.9,0.010902640409767628,0.014848639257252216,0.14032023385067113,0.05429179699206982,148.51968172871514,73.79047048045076,-533.36993,104.025215,133.44269,50.916393,-76.400246,60.40469,-9.808797,18.897532,31.513538,16.09939,-36.03638,30.483486,-11.719643,12.692623,26.757559,18.257988,-9.974996,12.416187,-11.544288,10.6642065,8.876475,7.2195396,-9.222478,6.678915,-8.411521,6.599877
347,discomfort,discomfortae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_pitch-1.wav,./Aug/discomfortae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_pitch-1.wav,6.9,0.010866278782486916,0.01483417209237814,0.14456074349832215,0.059624607049943545,132.82733131171332,64.1509226324763,-531.44244,105.93373,128.82999,47.544163,-80.69325,63.35062,-0.7425234,17.873703,26.688313,15.030629,-40.213074,32.123062,0.39505804,10.358046,24.842085,16.45717,-17.848932,15.620805,-5.789019,9.137715,6.855689,7.330366,-13.855989,7.640045,-2.585908,7.62709
348,discomfort,discomfortae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_pitch1.wav,./Aug/discomfortae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_pitch1.wav,6.9,0.010512438602745533,0.01430986076593399,0.16079855285234898,0.0680781891650524,145.60634497481905,72.77329849755365,-529.46564,108.92676,120.39714,41.429317,-89.83934,66.93253,14.799697,18.597761,12.756919,14.81237,-41.216793,29.367208,21.078259,16.874134,9.044883,11.033882,-24.285686,17.366537,7.0032787,9.290564,-4.8900366,7.2316523,-13.166616,8.692552,5.0614586,7.3124027
349,discomfort,discomfortae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_pitch2.wav,./Aug/discomfortae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_pitch2.wav,6.9,0.01107321958988905,0.014706327579915524,0.17255662751677853,0.06784768632309279,157.5580689851426,76.9806665369831,-520.8551,111.37717,104.626884,39.14509,-87.26885,67.293175,19.724312,19.908047,2.857177,15.969156,-36.682747,26.324389,26.200624,20.821585,-1.3281956,9.468833,-21.636406,15.6043215,8.442098,9.756824,-10.898696,7.7762494,-7.9970293,8.268134,3.8695815,7.3389707
350,discomfort,discomfortae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_speed0.9.wav,./Aug/discomfortae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_speed0.9.wav,7.666666666666667,0.010899278335273266,0.014774760231375694,0.15469074537386707,0.06343965905124105,146.9490097391538,74.24357891335998,-528.05945,108.48449,119.50767,45.268665,-82.92587,65.23309,6.378499,17.509876,18.747425,13.962931,-41.29985,31.967823,10.848608,12.598575,17.951736,13.902447,-22.187687,17.153954,0.777319,7.7902837,1.825046,6.7987094,-14.779149,8.522331,2.6537664,7.6289396
351,discomfort,discomfortae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_speed1.1.wav,./Aug/discomfortae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_speed1.1.wav,6.272743764172335,0.011004059575498104,0.014490335248410702,0.15233293934501846,0.061152957029456584,139.17825971926254,71.15760548065349,-526.5935,107.981,123.80018,45.638905,-86.12782,64.39556,5.948998,18.236351,19.501398,14.460408,-41.951633,31.97352,11.391753,12.761651,18.608406,13.849772,-22.136152,16.887716,1.7234579,7.9568777,2.2405834,6.4747663,-15.36673,8.779774,2.1916344,7.25027
352,discomfort,discomfortae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_noise283.wav,./Aug/discomfortae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_noise283.wav,6.9,0.015952955931425095,0.021347258239984512,0.29181358798238255,0.12075944225254776,142.21425855146433,72.9295736389612,-409.496,86.149895,46.73081,37.59479,-44.384373,51.641125,-1.6406863,15.077942,5.588093,12.943792,-23.604685,26.967997,4.310561,10.491892,11.84619,12.849281,-11.375682,14.951279,-3.2917838,7.3162713,1.7561905,6.1660185,-7.201539,7.6961846,-1.9183012,6.2126412
353,discomfort,discomfortae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_noise283.wav,./Aug/discomfortae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_noise283.wav,6.9,0.015952955931425095,0.021347258239984512,0.29181358798238255,0.12075944225254776,142.21425855146433,72.9295736389612,-409.496,86.149895,46.73081,37.59479,-44.384373,51.641125,-1.6406863,15.077942,5.588093,12.943792,-23.604685,26.967997,4.310561,10.491892,11.84619,12.849281,-11.375682,14.951279,-3.2917838,7.3162713,1.7561905,6.1660185,-7.201539,7.6961846,-1.9183012,6.2126412
354,discomfort,discomfortae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_noise283.wav,./Aug/discomfortae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_noise283.wav,6.9,0.015952955931425095,0.021347258239984512,0.29181358798238255,0.12075944225254776,142.21425855146433,72.9295736389612,-409.496,86.149895,46.73081,37.59479,-44.384373,51.641125,-1.6406863,15.077942,5.588093,12.943792,-23.604685,26.967997,4.310561,10.491892,11.84619,12.849281,-11.375682,14.951279,-3.2917838,7.3162713,1.7561905,6.1660185,-7.201539,7.6961846,-1.9183012,6.2126412
355,discomfort,discomfortae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_noise283.wav,./Aug/discomfortae5a462b-5424-4b5b-82d5-07ccb61654ab-1431064345173-1.7-f-48-dc_noise283.wav,6.9,0.015952955931425095,0.021347258239984512,0.29181358798238255,0.12075944225254776,142.21425855146433,72.9295736389612,-409.496,86.149895,46.73081,37.59479,-44.384373,51.641125,-1.6406863,15.077942,5.588093,12.943792,-23.604685,26.967997,4.310561,10.491892,11.84619,12.849281,-11.375682,14.951279,-3.2917838,7.3162713,1.7561905,6.1660185,-7.201539,7.6961846,-1.9183012,6.2126412
356,discomfort,discomfort837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc_pitch-2.wav,./Aug/discomfort837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc_pitch-2.wav,6.96,0.0031605614349246025,0.0023618179839104414,0.0558349609375,0.01996857896869866,130.85276565903462,47.58860359231732,-589.9651,48.624832,193.935,27.70262,-22.312256,22.151278,9.122904,8.89811,39.87224,8.519868,-25.419054,15.950372,-18.777903,8.377347,15.339158,8.0935135,-7.0570884,6.2944736,-10.161331,8.745861,5.6586027,5.41989,-5.7665086,5.3309402,-7.8170996,6.341698
357,discomfort,discomfort837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc_pitch-1.wav,./Aug/discomfort837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc_pitch-1.wav,6.96,0.003327994141727686,0.0023546391166746616,0.05320475260416667,0.01616519702051761,134.71610065183856,47.13325607097378,-584.4071,49.20195,194.36172,26.394653,-28.482494,21.935865,13.7896385,8.278879,33.321003,8.086811,-33.736725,16.92343,-11.114472,6.4717484,15.774085,8.441979,-12.932512,7.1758337,-6.578846,7.885592,4.125684,5.5881786,-10.892272,5.8781705,-5.6287394,6.0229335
